site,T1_mean,T3_mean,T1_mean_1,T1_mean_2,T1_mean_3,T1_mean_4,T1_mean_5,T1_mean_6,T1_mean_7,T1_mean_8,T1_mean_9,T1_mean_10,T1_mean_11,T1_mean_12,T3_mean_1,T3_mean_2,T3_mean_3,T3_mean_4,T3_mean_5,T3_mean_6,T3_mean_7,T3_mean_8,T3_mean_9,T3_mean_10,T3_mean_11,T3_mean_12,T1_min,T3_min,T1_max,T3_max,T1_TDD,T3_TDD,T1_GDD3,T3_GDD3,T1_GDD5,T3_GDD5,T1_FDD,T3_FDD,T1_TDD_days,T3_TDD_days,T1_GDD3_days,T3_GDD3_days,T1_GDD5_days,T3_GDD5_days,T1_FDD_days,T3_FDD_days,sos1,eos1,sos3,eos3,T1_ft,T3_ft,T3_frost,moist_mean_summer,moist_max_summer,moist_min_summer,moist_sd_summer,moist_cv_summer,moist_mean_july,moist_max_july,moist_min_july,moist_sd_july,moist_cv_july
Haap.17/11,1.8107696811544607,1.3390614832877024,-2.3948998487903226,-2.3352163163716817,-1.9455304603494623,-1.2458745659722223,-0.12995628360215053,5.346132222222223,10.125238894489248,9.782984290994625,5.154996631944445,1.4431329805107527,-0.726668732638889,-1.6714237567204302,-5.241705897177419,-4.361400055309734,-3.3214610383064516,-1.55906984375,1.1493209005376346,11.070918315972222,12.990556300403226,10.925668329973117,4.487913333333333,-1.4264974630376346,-4.189124722222222,-4.818376428091398,-3.46140675,-10.719867,13.019065125000003,32.464228250000026,986.3171651041667,1286.3180130208332,941.3014369791667,1247.9927526041665,838.4585182291668,1177.0035781249999,-324.9335390625,-797.22580625,160,157.5,117.75,122.25,92.75,104.75,205.5,207.75,152.5,284.5,160,279.75,3.25,93.25,-5.584450000000001,15.648885455196226,20.62452604166667,10.843666666666666,2.341425520509345,0.14962251000002513,14.667996975806453,17.600473958333335,11.447109375000002,1.6664435091611622,0.1136108435193852
Haap.17/12,1.7432504534565365,0.4970325804243668,-1.5798449596774193,-2.001568897492625,-1.840335769489247,-0.7436094270833333,0.25842578965053753,5.534466493055555,8.011529233870966,8.151177503360215,4.731793888888888,1.6723208501344087,-0.30306541666666664,-1.232015120967742,-7.108933534946237,-6.351488384955752,-4.919578914650538,-2.1435751041666666,1.9369966985887097,11.598078975694445,12.80478303091398,10.762833215725808,4.191066727430555,-2.338067170698925,-5.702989687500001,-7.180185920698925,-2.8720229999999987,-15.809150500000005,11.549207374999991,34.72416212500002,878.9939666666666,1311.7820000000002,825.6819369791666,1278.9864432291668,725.5150114583332,1213.8713682291668,-242.27173854166665,-1130.2408500000001,174.5,149,123,125,97.75,108.5,190.75,216.25,148.75,282.5,155.25,280.5,4.25,131.25,-21.54535,3.1484410989259835,11.603692708333332,0.09598437500000008,2.2528959234352657,0.7155591775891212,2.10718061155914,3.9950729166666674,0.48147395833333345,0.9249570047205086,0.4389547814015414
Haap.17/13,1.3954913301391743,0.25023581878850076,-2.5308420362903226,-2.440085859144543,-1.8429004704301075,-1.1047089756944444,-0.31466908602150534,3.7032256076388888,8.566775352822582,8.975404704301077,4.980682899305556,1.4108803259408602,-0.9786536111111109,-1.986608266129032,-7.034324613575269,-5.91754929941003,-3.7931747479838713,-1.9420022395833334,0.11692271505376335,10.190123836805556,12.334605208333333,10.47744509408602,4.351521840277777,-2.280659156586022,-6.218109062500001,-7.655544522849462,-4.4233695,-21.062142750000007,11.070524249999995,27.591600500000002,856.0457416666667,1198.3726807291666,806.7213583333333,1164.4434385416666,693.4277703125001,1096.3798848958334,-346.34253333333334,-1106.9740479166667,154.5,142.5,112.75,116.75,84.5,99.75,210.75,222.75,157.25,284.5,164.75,281,3.75,82.75,-3.345549999999998,15.480821485541266,20.71178125,11.271708333333335,2.1911658801842915,0.14154067225894895,14.383233366935483,17.838885416666667,11.756895833333333,1.6823919567431012,0.1169689675348398
Haap.17/6,0.8087629805498516,0.3167342716176136,-3.8012352990591403,-4.574502138643068,-4.630898655913979,-2.8844818750000005,-0.5414694892473118,5.192964236111111,8.766236391129032,8.59013459341398,4.858743177083333,1.6246842909946237,-0.7972642187500001,-2.47417684811828,-6.584561911962366,-6.921309089233039,-6.44004314516129,-3.2329312673611112,0.9734710853494621,11.22640092013889,12.768888323252689,10.7618436827957,4.107699149305555,-2.103574193548387,-4.847012291666666,-6.357008383736559,-5.5322795000000005,-12.07107825,10.958139375000002,28.304114125000016,903.0054427083334,1274.7314041666668,844.4489307291667,1238.479009375,737.9603848958334,1161.7715526041666,-607.6047640625001,-1159.0442114583334,168.75,144.5,119,121,92.25,102.25,197.75,220.75,151,282.25,158.25,279.5,8.75,74,-5.080375000000004,18.901979447098416,51.35385416666668,8.341682291666665,10.624263050412774,0.56207145289451,15.607798219086021,31.155890625000005,9.538020833333333,6.432864625345656,0.41215708551890534
Haap.17/8,1.3342257300935432,0.8780376996349535,-1.750688676075269,-1.9295964233038347,-1.6826973286290323,-1.1139672048611111,-0.11426582661290319,3.8305323611111115,7.450915372983871,7.888437718413978,4.314644548611112,1.1922347614247313,-0.7744345833333334,-1.5602652721774193,-5.285601612903226,-4.819357927728613,-3.6761234543010755,-1.9248152256944444,1.0527296538978494,11.315765763888889,12.76517525201613,10.809421656586021,4.331722204861111,-2.2162473958333333,-5.652243940972222,-6.522345480510753,-2.783061875000002,-14.877248125000005,9.97877325,30.487199999999994,770.4861671875,1280.6687281250001,698.0970114583333,1248.5785479166668,570.3492364583333,1185.5082750000001,-283.16021927083335,-959.9654583333333,154.75,153.5,109.5,122,76.75,106,210.5,213,148,284.5,159,276.75,4,87.75,-10.545049999999998,18.02587947237319,33.99308333333334,11.972281249999998,5.0486204747745385,0.28007623608668586,15.746992103494625,20.568442708333336,12.703479166666666,2.1074483472095027,0.13383180313793455
Haap.17/9,1.3640945414099932,0.5578281014715948,-1.66009158266129,-2.4742808812684363,-2.2559996135752685,-1.2933662326388886,-0.3128733030913978,2.867753333333334,7.448398504704301,8.054552788978494,5.0079125,1.9901867271505376,-0.21909303819444445,-1.0952132224462365,-6.799993111559139,-6.628788569321534,-4.997259290994624,-2.205036736111111,1.4380903561827958,11.200405277777778,12.740739717741935,10.867919287634408,4.5250765625,-1.9313672715053762,-5.2028775,-6.75416313844086,-3.250085875,-15.163349624999999,9.591321500000006,29.174401249999992,789.0718567708333,1298.2018203124999,723.312046875,1260.9003578125,599.4854578124999,1191.5050401041667,-290.83632552083327,-1094.45510625,166.5,159.75,111.75,124.75,80.75,107.25,198.75,205.5,157.75,284.5,170.25,281,7.75,86,-3.5774000000000017,11.260506879664117,36.71171875,5.709338541666668,6.717307469219278,0.5965368647259016,10.191112231182796,23.76553125,6.462494791666666,4.759379122021799,0.4670127277628281
Haap.19/10,2.173915832477755,1.6191788215833904,-1.1894879704301076,-1.027413772123894,-0.8609245631720431,-0.6087824131944446,-0.2622645665322581,4.007253906250001,9.669184156586022,9.632131518817205,5.587138784722223,1.933981014784946,-0.22553168402777782,-0.8502054267473119,-4.948487600806452,-3.201040763274336,-2.109272765456989,-0.918794375,1.0287814012096774,11.407483350694445,13.239420430107527,11.32701055107527,4.796228489583333,-1.6711090893817204,-4.535314722222222,-5.2745240927419355,-1.9018359999999994,-14.119273625000003,12.134176875,33.516980624999995,954.3801453125001,1321.2900119791666,903.0883151041667,1293.1739755208334,803.1279588541668,1224.3129,-160.35738750000002,-729.8849473958334,162.25,162.25,116.25,123.5,91,106,203,203,157.5,284.5,165.25,281,6.5,104.25,-13.093899999999998,13.757957238476681,16.670859375,10.869078125,1.341976891621022,0.09754187110481304,13.639201948924732,15.63983854166667,11.782786458333335,1.0660294608468492,0.07815922550592422
Haap.19/12,1.847922727013461,1.371030017967146,-1.2462001008064516,-1.4502484328908556,-1.3928305779569892,-0.9008950173611112,-0.15619294354838706,4.748098020833334,8.44493682795699,8.480046992607527,4.744505190972222,1.7193053259408606,-0.14716822916666678,-0.9269011592741937,-4.044449747983871,-3.850363901179941,-3.1849305443548386,-1.663275815972222,0.5802575268817204,10.44193840277778,12.191285399865592,10.365324949596774,3.954837986111111,-1.1602703965053762,-3.358887378472222,-4.1567946572580645,-1.875670875,-7.813303124999999,11.463789000000006,32.50659750000003,877.1090473958334,1193.7519656250001,808.5957885416667,1161.6528557291667,684.3894885416667,1082.6256052083334,-202.15527135416667,-692.9832515625,173.25,136.75,116.5,117,86,97.75,192,228.5,151.25,282.5,159.25,276.5,14.25,108,-21.672774999999998,18.049642162355305,33.44184375,10.215713541666663,4.9048336340041185,0.2717413226193336,15.901022513440857,21.861182291666665,11.041062499999999,3.100572870956321,0.19499204333151915
Haap.19/13,2.6077465135181384,2.427428516427105,-0.4838236055107527,-0.8410916297935104,-0.7948582157258064,-0.49903480902777775,-0.08390210013440857,6.076521163194445,10.211867926747312,9.728102301747311,5.542774670138888,2.055619371639785,0.32063119791666667,-0.213215809811828,-2.0836707157258063,-2.0380962573746313,-1.5084197748655916,-0.7159717534722223,0.8046676075268817,10.946375243055556,13.224290221774194,11.328797916666668,4.801657291666667,-1.0841127184139783,-2.479032847222222,-2.3717574764784946,-1.0888217499999997,-10.325490124999998,12.528207999999996,31.629224875000023,1048.8347385416666,1299.7294661458334,992.1524401041667,1275.7599921875,904.39498125,1210.8394932291667,-96.35532447916667,-413.11120052083334,190.75,157.75,122,122,100.5,105.5,175.5,207.5,155.25,284.5,160.25,281,2,87.75,-10.063575,15.398699892937945,21.584812499999998,10.139385416666666,2.771636509896425,0.17999159209327378,14.293212029569892,17.695026041666665,10.96134375,1.8373631854892147,0.1285479556091427
Haap.19/14,2.5254986852612364,1.2314335286903944,-1.7769004536290325,-1.7741745390855457,-1.2591590725806452,-0.6130506250000001,-0.0032436659946236865,7.436712083333334,11.089063508064516,10.355370144489246,5.983264843750001,2.0034632224462365,-0.30211204861111113,-1.1371614919354838,-5.2420427587365594,-4.266902876106195,-2.8056857862903226,-1.3813407465277776,0.7424836021505377,11.021377864583332,12.986482980510752,11.184680628360214,4.676647083333333,-2.078500100806452,-4.824928524305556,-5.575533652553764,-3.258466125,-14.699413874999992,14.360802125000003,32.11360412500003,1141.6412447916668,1291.8477234375,1102.0087708333333,1264.6123854166665,1026.9852869791666,1198.0587880208332,-219.20285,-842.0666270833334,176,142.25,126.25,122.25,107.5,105.5,193,223,152,284.5,157,280.75,2.75,110.75,-17.387650000000008,20.483263932016385,42.888765625000005,13.023520833333333,7.8229384285810095,0.3819185484571801,17.657272177419355,22.908234375,13.999802083333332,2.454747553224351,0.1390219014896058
Haap.19/8,1.4591713381245721,0.8654893951060915,-1.463781821236559,-1.6886131821533923,-1.49566875,-0.8867727430555555,-0.09907775537634406,3.270378958333334,7.351027217741935,8.017710584677419,4.392834652777777,1.5362568884408605,-0.442580625,-1.2448584173387096,-5.261943800403226,-5.122556434365782,-4.01951715389785,-1.8489757118055556,1.3395336861559142,11.072515086805554,12.577611911962364,10.535969926075268,4.027076927083334,-2.177325940860215,-5.302043628472222,-5.820940221774193,-2.2860887499999984,-14.397078250000003,10.109976750000001,30.760319250000006,768.0209067708333,1255.0858390624999,685.6545864583333,1213.6091005208332,551.7679687499999,1150.5597276041667,-235.05857552083333,-938.9658374999999,164,156.25,107,119.5,72.75,103.75,201.25,209,151,282.5,162.75,276.5,2.75,123.75,-17.847025,2.7882021365685743,6.14440625,0.5463072916666669,1.2936850797198458,0.4639853986024045,2.2951522177419355,3.540895833333334,1.0316406249999999,0.7693351371696461,0.33520004957516475
Haap.19/9,2.0818722878165636,1.614368807038558,-1.7379522681451613,-2.149812168141593,-1.8798301915322582,-0.9377375694444444,0.620900940860215,6.643484270833333,9.84844133064516,9.546198622311826,5.0216775347222224,1.3115598958333334,-0.4398005208333334,-1.1768236391129032,-4.676455577956989,-4.234637647492625,-3.3580457157258063,-1.1794383680555556,2.8151184475806454,11.133053003472222,12.566969018817204,10.916416364247311,4.5517553125,-1.4532073756720432,-3.4911932465277777,-4.589781636424731,-2.8006865,-11.8330585,13.995775875,31.762833875,1019.7895593749998,1335.4875385416667,968.0415645833332,1295.112940625,875.7838312499998,1224.9005890625,-259.38570625,-745.8393317708333,167,165.5,123.75,130.5,100.75,112.75,198.25,199.75,143.75,284.5,148,276.75,10,150.75,-9.937750000000001,17.95192249773551,23.130515624999994,13.359328124999998,1.9864956209919427,0.1106564280924521,17.299582661290323,19.751713541666668,15.023041666666668,1.2558151035313505,0.07259221959968849
Haap.2/14,0.5960678117157195,-0.5604677218799909,-5.62631342405914,-5.791877765486726,-5.099893481182796,-2.9616563368055555,0.17684175067204294,7.562280364583333,10.446288625672043,9.47574292674731,4.335398663194445,0.6099926579301074,-1.9190272048611112,-4.472192909946237,-9.279430779569893,-8.654183849557523,-7.3702098790322585,-3.8097684895833335,1.6012666162634406,10.61092670138889,12.18979971438172,10.396805057123656,4.045843472222223,-2.3462571908602157,-5.8867185243055555,-8.709348907930108,-8.16844775,-18.632264874999997,14.718458250000007,27.833782625,1036.2938802083333,1252.4955484375,989.8530234374999,1212.0256302083335,902.1172609375,1128.5583166666668,-818.5801119791668,-1457.2063838541667,156.5,152.75,120.75,124.5,99,104,208.75,212.5,142.75,282.5,147,276,8.25,115.5,-11.0336,23.9315889379529,37.65208333333334,16.618953124999997,4.303532393073332,0.17982643794488704,22.284172883064517,27.93344270833333,17.33656770833333,2.808805286932654,0.12604485262575235
Haap.2/15,0.9260546429386266,0.8940852041980379,-3.2600002184139782,-3.9802723820058996,-3.577763827284946,-2.313740833333333,-0.7054185819892473,3.647789565972223,9.05011505376344,8.923703377016128,4.494413993055556,1.1603152385752689,-0.8533843749999999,-1.867344506048387,-5.290335215053763,-5.241699336283186,-4.218603696236559,-2.484243298611111,0.2650615423387099,10.341836267361112,12.6347453797043,10.808994203629032,4.377900989583333,-1.8871860047043005,-4.047428333333333,-4.9255581989247315,-5.133674999999998,-12.872356000000002,11.726255499999995,27.968161375000022,841.1314911458334,1233.39545,792.2863052083333,1200.7115796875,700.8443072916666,1134.0178078125,-502.89003281249995,-906.8308291666666,150.5,152.5,105.75,118.25,82.75,101.75,218.75,212.75,159.75,282.5,166.75,276.25,4,64.5,-1.2340499999999996,14.244677534946455,17.384244791666664,12.322744791666667,1.0934833475150083,0.07676434547797706,14.030559811827956,15.886838541666664,12.526291666666667,0.8691158761912949,0.061944490301706866
Haap.2/16,1.0287094470111795,-0.10963870066164752,-5.536764835349462,-5.637239380530974,-4.862959022177419,-2.8531005034722225,0.6025742943548387,8.862693177083333,11.322793363575268,10.455354233870967,5.464485538194445,1.0982470598118281,-2.2701983333333335,-4.72854375,-8.448851629704302,-7.729586946902655,-6.284999193548387,-3.122560572916667,1.538877318548387,10.532118489583333,12.23106782594086,10.566836374327957,4.5252361458333334,-1.980071790994624,-5.5994129513888895,-8.001766565860216,-8.07727225,-19.788885500000006,16.144021750000004,27.70011475000001,1196.4043854166666,1268.2374338541667,1166.2138458333334,1231.8774609375,1075.6282807291666,1150.4647312500001,-820.6682598958333,-1308.2829692708335,157.5,154.75,134,127.75,111.25,107.25,208.25,210.5,142,284.5,143.5,281,7,102.75,-9.190275,11.641693444293477,21.63327083333333,5.365463541666666,3.765019552484193,0.3234082369974902,10.784969254032257,17.858854166666667,6.370624999999999,3.066524035527271,0.2843331272716208
Haap.3/17,2.1367470040497376,1.9993090206479578,-0.7069248655913978,-0.8913713495575221,-0.7331480174731183,-0.4122971006944444,0.17721110551075264,4.273080729166667,8.215078225806451,8.285933081317204,5.1820563194444444,2.1578632224462364,0.33952187500000003,-0.4877150369623656,-3.463403242607527,-3.215847105457227,-2.3093440020161293,-1.12176171875,1.6246507560483872,11.50807392361111,12.928281821236558,11.064363289650537,4.5364296006944445,-0.8833317204301078,-2.948125173611112,-4.062610399865592,-1.1333519999999995,-8.790805000000004,10.914343624999997,31.578343500000024,886.3196380208333,1314.0809427083332,798.4818385416665,1284.2620791666668,681.3683713541666,1224.0962598958333,-105.87279479166666,-583.8333229166667,186,159,116.5,123.25,87.75,108.25,179.25,206.25,149.5,284.5,160.5,279.75,1.75,92.25,-12.14625,13.146180410893766,22.554140625,7.417286458333335,3.8596929970227984,0.2935980548254465,12.173329133064518,18.829697916666667,7.848526041666671,3.1879306918104784,0.2618782961475673
Haap.3/18,2.314418929671458,1.6337301306182979,-1.0569849126344086,-1.1046114122418877,-1.0401588037634408,-0.6819619965277778,-0.1508384576612903,6.024637465277778,10.625018195564516,10.078741397849464,5.128261180555555,1.2166423891129032,-0.5030345659722222,-1.043073874327957,-3.2980864079301075,-2.870381821533923,-2.2653031081989243,-1.1273586805555555,0.3858428259408602,10.630628246527777,12.601366129032257,10.783155090725806,4.4211028472222225,-1.6255456989247314,-4.033983836805556,-4.287991431451613,-1.573016875,-11.329913500000007,14.656257500000004,29.35432275,1020.4362791666667,1228.8953885416665,979.2869994791668,1194.8111057291667,894.1451072916668,1133.1931249999998,-175.09476510416664,-632.1754583333334,156.25,149,116.25,117.75,95.5,102,209,216.25,151.25,284.5,159.5,276.75,3.75,84,-6.917974999999998,15.998844464871821,24.109729166666668,11.371854166666667,2.6490242054261954,0.165575970892309,14.717263440860215,17.476802083333336,12.794276041666668,1.2673689989538461,0.08611444675476769
Haap.3/19,1.4078304129591603,1.0906301135067304,-1.605919875672043,-1.9470001474926253,-1.7192551747311828,-1.2227689930555556,-0.46389850470430116,3.478346111111111,7.878711592741935,8.167158854166665,4.4719482812499995,1.192804754704301,-0.535650451388889,-1.080035063844086,-4.577910080645161,-4.079660471976401,-3.1997677419354833,-1.9114665277777778,0.020031804435483917,10.580289513888887,12.668543363575267,10.718670497311827,4.170161822916667,-2.0100061827956988,-4.701678298611111,-4.926533854166666,-2.7106945000000002,-13.165898875000002,10.409094875000001,30.15398937499999,777.5418765625,1220.3011484375,725.2760916666666,1188.5566505208333,617.684675,1130.8272,-263.3318182291667,-821.9484994791666,151.25,135.75,107.5,115,80.5,100.75,214,229.5,157,282.5,167,276.75,5.5,80.5,-5.11345,17.152339646084297,23.706859375000008,13.518427083333332,2.068074586690737,0.12057099085971384,16.55878914650538,20.69663541666667,14.14865104166667,1.5838603100116748,0.09565073242966789
